age,name,address,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y 
44,adriana wintheiser,"452 donnelly mission st.\nromaineburgh, nv 09178",housemaid,married,primary,no,3706,no,no,unknown,17,jun,209,3,-1,0,unknown,no
28,granville armstrong,"23699 Heidenreich Ridge\nJakubowskimouth, CA 68234-4467",admin.,single,unknown,no,174,no,no,cellular,28,sep,184,1,-1,0,unknown,no
31,marcella bradtke,"324 STEUBER CRESCENT ST.\NADRIANNAPORT, MD 90280",technician,married,secondary,no,251,no,yes,cellular,29,aug,156,2,-1,0,unknown,no
37,jacinto klocko,"0201 LABADIE RAPID AVE.\NFRIEDRICHHAVEN, AA 73896-2675",self-employed,married,secondary,no,4153,yes,no,cellular,31,jul,35,16,-1,0,unknown,no
30,lorna franecki,"4353ETHACOVESSUITE738\NEASTBLANCHETON,AK52409-2103",technician,single,tertiary,no,985,yes,no,cellular,19,feb,88,2,-1,0,unknown,no
28,elliott rempel,"4941K03PPPIN3AV3.\NLAK3CRAIG,MP97506",services,single,secondary,no,168,no,no,cellular,1,jun,347,3,140,2,success,yes
46,delores jacobson,"3627JeffryVilleAve.\nMcClureview,AS31128-4563",services,married,secondary,no,1550,yes,no,cellular,16,apr,126,2,149,8,failure,no
47,alycia luettgen,"9619 Braun Plaza Apt. 232\nNew Krystel, VT 87419-1817",management,married,tertiary,no,7708,yes,no,cellular,21,nov,157,5,-1,0,unknown,no
35,ashley fadel,"64846 schaden square\njeffryburgh, wi 03063-8684",blue-collar,married,primary,no,-12,yes,no,unknown,12,may,212,5,-1,0,unknown,no
80,hulda leuschke,"915 murray oval apt. 457\nstantontown, ar 55487",management,married,primary,no,6483,no,no,telephone,19,oct,123,1,-1,0,unknown,no
30,colt wisoky,"9542 D3marcus Cliff Av3.\nTr0mpbury, AA 66154-3488",technician,single,tertiary,no,60,yes,yes,unknown,7,may,306,5,-1,0,unknown,no
55,lester bogisich,"5824 Ritchi3 Vi3ws Suit3 334\n3ast T0rranc3hav3n, PR 72313",technician,single,secondary,no,3339,yes,no,unknown,2,jun,63,1,-1,0,unknown,no
22,marcel maggio,"364MrazHillsApt.507\nIbrahimbury,AL66404-2940",student,single,tertiary,no,1161,no,yes,cellular,16,jun,119,1,-1,0,unknown,no
33,elva ratke,"7197 Hag3n3s Curv3 Av3.\nR0hant0n, IN 85407-4225",blue-collar,single,primary,no,599,yes,no,unknown,21,may,29,1,-1,0,unknown,no
53,theresa moore,"37861 Hackett Cliff\nNorth Amos, AZ 67671-5535",entrepreneur,married,unknown,no,28,no,no,cellular,31,jul,117,2,-1,0,unknown,no
49,valerie goldner,"1435 D3drick P0rts Apt. 388\n3ast H0ytshir3, FL 75195",management,married,tertiary,no,1430,no,no,cellular,18,nov,231,2,-1,0,unknown,no
51,trevion wuckert,"860 Ernesto Circle Suite 215\nNorth Teaganmouth, AK 75544-8156",retired,married,secondary,no,35,no,yes,cellular,8,jul,123,4,-1,0,unknown,no
41,leland koss,"9429 Kub Ville Ave.\nGerryside, VT 84290-6795",self-employed,married,tertiary,no,6000,yes,no,cellular,18,nov,265,1,-1,0,unknown,no
34,shea blanda,"7675 Johns Freeway Ave.\nSouth Delpha, PA 26366",technician,married,secondary,no,0,yes,no,cellular,15,jul,144,1,-1,0,unknown,no
36,camren schamberger,"8880DurganSquares\nSauerfurt,DC28471-6957",blue-collar,single,secondary,no,340,no,yes,unknown,16,jun,559,3,-1,0,unknown,no
35,lydia mayert,"1494 Murphy P0rt Av3.\nW3st Ludi3stad, LA 45035-3101",entrepreneur,married,tertiary,no,0,no,no,cellular,5,may,74,1,168,4,failure,no
29,paolo rath,"759 Willms R3st Suit3 138\nW3st Ard3n, VA 85183",services,married,secondary,no,3,yes,no,cellular,10,jul,183,1,-1,0,unknown,no
40,geraldine hammes,"366 Lindgr3n Villag3s St.\nLak3 3duard0, NV 46041-6348",technician,single,tertiary,no,445,yes,no,cellular,24,jul,631,1,-1,0,unknown,no
32,tatyana reinger,"15621DameonTerrace\nLakeLavernashire,KS86082-7602",management,divorced,tertiary,no,874,no,no,cellular,12,aug,1282,6,-1,0,unknown,yes
48,alexandria lowe,"16038VELDAREST\NEASTKEARA,SC10312-3937",blue-collar,married,secondary,no,705,no,no,unknown,13,may,108,2,-1,0,unknown,no
59,josh hessel,"4980 GEOVANNY FORDS AVE.\NSOUTH CARRIE, WY 26001",retired,married,unknown,no,1033,no,no,unknown,11,jun,1199,1,-1,0,unknown,yes
35,harold nienow,"99797 kunz3 spring\nk0byp0rt, fl 28985",self-employed,divorced,tertiary,no,1354,yes,no,unknown,23,may,736,2,-1,0,unknown,yes
33,frederic kovacek,"8853 M0rt0n Springs Apt. 712\nN0rth M3rc3d3s, 0H 31908-4758",technician,single,tertiary,no,123,no,no,cellular,19,aug,264,1,-1,0,unknown,no
55,carleton hickle,"4384 Gia Harbor Ave.\nLake Lacyshire, MH 63492-2057",retired,married,primary,no,8894,no,no,unknown,11,jun,262,1,-1,0,unknown,no
41,marie kuvalis,"655 brakus k3y \nclarissafurt, d3 15422",blue-collar,married,secondary,no,429,yes,no,unknown,13,may,244,1,-1,0,unknown,no
42,amya wisozk,"9237 KUHIC LIGHT AVE.\NEAST MAXINE, TN 45424-6437",housemaid,married,primary,no,14752,no,no,unknown,19,may,107,2,-1,0,unknown,no
46,mac williamson,"29284 Jac0bi Vista\nJam3s0nb0r0ugh, SD 62714-7896",blue-collar,married,primary,no,67,no,no,unknown,24,jun,9,1,-1,0,unknown,no
35,melissa kilback,"464 Zboncak Courts Apt. 244\nPort Maria, AE 57708-5641",housemaid,divorced,secondary,no,39,no,no,cellular,31,jul,149,2,-1,0,unknown,no
28,roy powlowski,"833 Carr0ll Juncti0ns St.\nWayl0nch3st3r, AK 06851-0461",technician,single,tertiary,no,102,no,no,cellular,28,jan,321,2,-1,0,unknown,no
25,ransom nicolas,"298 R00s3v3lt Parkway St.\nP0rt Katrin3, WV 06393",student,single,secondary,no,1790,no,no,cellular,17,apr,224,1,322,3,failure,no
56,raleigh turner,"4410RyanStreet\nSouthDagmarmouth,AZ54835-4812",management,single,tertiary,no,15311,no,no,cellular,29,apr,157,6,-1,0,unknown,no
30,phoebe mccullough,"214B0GISICHK3YSAPT.793\NS0UTHG30VANNI,C052220-9636",admin.,single,secondary,no,-635,no,no,cellular,25,jul,250,1,-1,0,unknown,no
45,santos parisian,"5421VESTARAMPAVE.\NANABURGH,MO73694",blue-collar,married,secondary,no,115,no,no,cellular,11,aug,209,4,-1,0,unknown,no
40,trevion vonrueden,"549McGlynnTunnelSt.\nCronaton,MS09324",management,married,tertiary,no,10786,no,no,unknown,20,jun,111,3,-1,0,unknown,no
40,forest schumm,"200 skiles spur \nsouth lorenzo, tx 50067",blue-collar,married,secondary,no,498,yes,no,cellular,8,may,55,2,298,4,failure,no
39,imani maggio,"351 dante lights \nkristown, mn 40478-0704",blue-collar,married,secondary,no,1045,yes,yes,cellular,9,jul,290,13,-1,0,unknown,no
48,peyton shields,"1474SELENARUEAVE.\NSCHIMMELTON,AK24734-5143",entrepreneur,married,tertiary,no,810,no,no,unknown,6,jun,383,1,-1,0,unknown,no
31,rashawn schuster,"357 Alene Forest St.\nLindgrenshire, MH 53790-2742",technician,single,tertiary,no,-162,yes,no,cellular,18,may,380,1,-1,0,unknown,no
32,verona adams,"66210ClaudFlats\nAdahland,PW81480-0985",management,married,tertiary,no,55,no,no,cellular,2,feb,124,3,-1,0,unknown,no
34,alice collins,"97839 Wilhelmine Plaza\nEast Burdette, OH 17973-4562",services,married,secondary,no,586,yes,yes,unknown,8,may,224,2,-1,0,unknown,no
26,deion walter,"27875 Tristian Lodge\nNew Alexandramouth, UT 78924",technician,single,secondary,no,455,no,no,cellular,29,jan,240,1,182,8,other,no
31,corrine shanahan,"6502 Allene Meadows Apt. 276\nSouth Roxane, AL 36501",management,married,tertiary,no,1010,yes,no,cellular,15,may,385,3,364,9,other,no
37,laila kilback,"2252 Upton Brook \nStephanymouth, CA 47581-9780",management,single,tertiary,no,509,yes,no,cellular,6,may,133,1,-1,0,unknown,no
29,madisen conn,"8166 kellie light ave.\nnorth collin, ca 16096-6704",student,single,unknown,no,2929,no,no,cellular,11,aug,91,1,-1,0,unknown,no
57,andreane hammes,"9288B3RGSTR0MR0ADAV3.\N0'K0NBURY,HI69622-8113",technician,married,secondary,no,3071,yes,yes,cellular,7,may,63,3,-1,0,unknown,no
47,linwood heidenreich,"4397 Burnice Port Ave.\nEast Fredyfort, SD 06213",management,single,tertiary,no,153,yes,no,cellular,18,nov,192,2,-1,0,unknown,no
38,aric reinger,"152FramiIsle\nSouthStephania,OR76328-2090",self-employed,single,secondary,no,1146,yes,no,unknown,21,may,91,2,-1,0,unknown,no
48,shana carroll,"7403 Amadi Park Ave.\nKelvinfort, PR 50295",blue-collar,married,primary,no,1092,no,yes,cellular,18,nov,79,1,172,8,failure,no
50,braeden wolff,"298 Aubrey Turnpike \nEast Stantonside, DE 96691-7763",management,married,tertiary,no,3463,no,yes,cellular,28,oct,96,1,-1,0,unknown,yes
33,saige goyette,"468 TR3MBLAY SQUAR3S \N3AST GRACI3LA, UT 80250",admin.,married,secondary,no,1158,yes,no,cellular,20,apr,25,2,-1,0,unknown,no
28,geovanny o'keefe,"5695 Larissa Missi0n Suit3 848\nJ0siahfurt, CT 83846-3967",admin.,single,secondary,no,26,yes,no,cellular,7,may,227,2,-1,0,unknown,no
30,anderson frami,"839 Una Avenue St.\nWest Felipamouth, WV 17467-5470",services,single,secondary,no,566,no,no,cellular,5,feb,110,1,-1,0,unknown,no
52,carlos swift,"82670LabadieBridge\nQuinnmouth,CA30654-6668",technician,divorced,secondary,no,204,no,no,cellular,7,aug,134,2,-1,0,unknown,no
36,maribel gutkowski,"686KLINGFORTST.\NNEWALIYAHTON,CO95807-7734",technician,married,secondary,no,480,no,no,cellular,20,oct,213,1,-1,0,unknown,yes
36,amadi keeling,"6044 carl33 m0unt \ns0uth jac3bury, in 10372",technician,single,secondary,no,1855,yes,no,cellular,4,feb,75,1,273,1,failure,no
46,dewayne hermann,"640 kemmer brook st.\nlake cheyanne, ak 32511-5490",services,married,secondary,no,1034,no,no,cellular,8,aug,109,2,-1,0,unknown,no
57,marcelina kozey,"371 Ziemann Camp St.\nSkilesstad, WY 01156-5873",management,married,tertiary,no,3250,no,no,cellular,20,aug,162,3,-1,0,unknown,no
28,arlo turcotte,"139RaymondPineApt.049\nEastJarrodview,VT58522",management,single,secondary,no,1633,no,no,cellular,5,jun,275,1,-1,0,unknown,yes
46,fern kirlin,"38744 kreiger vista\nshanahantown, ut 34820-6485",services,married,secondary,no,0,yes,no,cellular,22,jun,154,1,124,1,other,no
55,lincoln tillman,"503 Streich Stream Suite 691\nNew Brooks, MP 24156-2402",retired,married,primary,no,3334,no,no,cellular,14,aug,632,4,-1,0,unknown,yes
33,judy hegmann,"6121 fad3l club av3.\nr0main3m0uth, c0 85741-9958",management,married,tertiary,no,4020,yes,yes,cellular,15,apr,251,1,-1,0,unknown,no
53,margarete lindgren,"2347 Cull3n Pin3s Av3.\nStammm0uth, AL 05366-2755",management,married,secondary,no,66,no,yes,telephone,8,jul,141,1,-1,0,unknown,no
41,gregoria ortiz,"538WintheiserFlatSt.\nBodeburgh,IN00588",technician,single,secondary,no,-41,yes,yes,cellular,3,apr,154,1,-1,0,unknown,no
60,clay rempel,"012 Destinee Ford Suite 201\nPort Tomas, AS 10651",blue-collar,married,secondary,no,322,yes,no,cellular,7,may,63,1,-1,0,unknown,no
35,arjun o'connell,"3029CrooksPlaza\nNorthArielleport,MS18138-5997",entrepreneur,married,primary,no,2643,no,yes,cellular,8,jul,259,1,-1,0,unknown,no
43,clemmie harris,"6698 mortimer course suite 150\nsouth myrtle, wa 23074-0067",blue-collar,divorced,primary,no,49,yes,no,unknown,9,may,100,1,-1,0,unknown,no
57,bell kunze,"3755 erika junctions ave.\nkochchester, me 22104",admin.,divorced,primary,no,1,no,no,unknown,15,may,17,10,-1,0,unknown,no
46,leonard boehm,"611 Lang Spring Apt. 542\nKristinashire, AE 16306",admin.,married,secondary,no,3098,yes,no,telephone,21,nov,192,9,-1,0,unknown,no
31,angelita baumbach,"2136Sammi3Plac3Av3.\nAu3rvi3w,NV36983",blue-collar,married,primary,no,352,yes,no,unknown,19,may,97,9,-1,0,unknown,no
53,cathrine marquardt,"771 Runte Pines Suite 686\nRobbton, CT 02324-2577",technician,married,secondary,no,65,no,no,cellular,25,aug,41,2,-1,0,unknown,no
35,orval smitham,"81981 Lind Hills\nKirlint0wn, RI 63705",blue-collar,married,secondary,no,1949,yes,no,unknown,2,jun,200,3,-1,0,unknown,no
32,sean daugherty,"12773 Graham Lake\nNorth Candida, SC 85608",admin.,single,secondary,no,739,yes,no,cellular,20,nov,91,3,-1,0,unknown,no
48,rowland bahringer,"29996 Hand Hills\nN3w Rans0m, AK 78171",management,married,tertiary,no,1167,yes,yes,cellular,1,jun,264,1,-1,0,unknown,yes
50,marian breitenberg,"928KendallRunApt.633\nQuinntown,MA91341",admin.,married,secondary,no,231,yes,no,cellular,21,nov,397,2,-1,0,unknown,no
40,kelly bashirian,"540 CR3MIN P0RTS SUIT3 026\NAL3XANN3F0RT, GA 20897",blue-collar,married,primary,no,1136,yes,no,unknown,21,may,86,1,-1,0,unknown,no
42,penelope jakubowski,"31506 easter tunnel\naxelfort, ar 71509-9649",entrepreneur,married,tertiary,no,233,no,no,cellular,5,feb,446,1,-1,0,unknown,no
59,lucio emard,"782 Cormier Divide Apt. 236\nLake Rahul, PA 65449",admin.,married,secondary,no,817,no,no,cellular,9,apr,304,1,-1,0,unknown,no
27,serena simonis,"888 Tillman Village St.\nSouth Altahaven, MP 25574-8670",blue-collar,single,primary,no,1128,yes,no,unknown,30,jun,88,4,-1,0,unknown,no
32,napoleon cronin,"8382 Keith Terrace Apt. 740\nAlberthaville, GU 51618-6887",management,single,tertiary,no,1831,yes,no,cellular,20,apr,86,2,-1,0,unknown,no
35,rod sanford,"798 s0l0n ranch suit3 747\nhag3n3st0wn, nv 75944-4578",technician,single,secondary,no,450,yes,no,cellular,13,may,63,1,-1,0,unknown,no
28,mollie toy,"63737 C3cilia N3ck\nN3w Dallasb0r0ugh, NV 00524",services,married,secondary,no,0,yes,no,cellular,5,may,335,2,281,8,failure,no
37,larry kihn,"29603 Stanton River\nSchimmelhaven, FL 42341-3311",management,divorced,secondary,no,414,no,no,cellular,29,jan,293,2,162,4,failure,no
57,jess keebler,"637FaheyCliff\nHoppeton,MP19910-0661",management,married,primary,no,1052,yes,no,unknown,13,may,227,4,-1,0,unknown,no
42,sandy medhurst,"221 Mante Loaf St.\nNew Madilynshire, CA 08988-5832",admin.,single,secondary,no,1022,yes,no,unknown,5,may,146,2,-1,0,unknown,no
55,cornelius mckenzie,"5000 CONNIE WAYS SUITE 864\NNEW PERCY, FL 48618",admin.,married,primary,no,343,yes,no,cellular,14,jul,276,3,-1,0,unknown,no
52,savanah hilll,"5933 Rosie Pines Ave.\nMertieland, PW 88005",management,married,tertiary,no,1944,yes,no,cellular,15,apr,238,3,323,2,failure,no
26,jaquan kulas,"2704 L3lah Plaza \nN3w F3lt0n, AK 89045-6611",blue-collar,single,secondary,no,-32,yes,yes,cellular,31,jul,14,6,-1,0,unknown,no
52,sonya stroman,"3255 deckow ports ave.\nwest erikbury, ky 15364-5888",technician,married,secondary,no,1781,yes,no,unknown,19,may,144,2,-1,0,unknown,no
26,orlo haley,"8274 AIDAN HIGHWAY APT. 479\NNORTH ROD, PW 29791",management,single,tertiary,no,350,no,no,cellular,8,jul,367,1,-1,0,unknown,no
33,clement fisher,"948 Fay Row St.\nNorth Ray, MD 25393-1191",unemployed,married,secondary,no,2,yes,no,cellular,16,jul,132,1,-1,0,unknown,no
24,sonny vandervort,"252 Nina Stravenue \nNew Lizzie, NM 50906-6366",blue-collar,single,primary,no,111,yes,yes,unknown,27,may,42,4,-1,0,unknown,no
37,aiden fadel,"4865TYRIQUESPRINGS\NNORTHLILIANEBERG,SC51368-2180",management,divorced,tertiary,no,168,yes,no,unknown,5,jun,227,1,-1,0,unknown,no
28,betsy wintheiser,"331 Lueilwitz Wells St.\nWest Barney, NC 21444",technician,single,secondary,no,3,no,no,telephone,18,may,40,8,349,6,failure,no
30,sylvan zulauf,"9918 Koss Extension \nLakinfurt, TX 09118-0030",technician,single,secondary,no,102,yes,no,unknown,7,may,614,2,-1,0,unknown,no
33,edmund lueilwitz,"830SawaynHarborsSt.\nKuhictown,PR88499-2629",blue-collar,married,primary,no,0,yes,no,unknown,15,may,270,1,-1,0,unknown,no
55,carlo gusikowski,"5846 AHMAD PLAZA AVE.\NGARTHTON, OH 24623-8040",unknown,married,primary,no,159,no,no,unknown,4,sep,15,1,-1,0,unknown,no
33,sofia ondricka,"4730StokesMillsSuite234\nWestPatrickburgh,MA43547",blue-collar,married,secondary,no,1134,yes,no,unknown,23,may,304,2,-1,0,unknown,no
42,maurine rath,"9509CrooksVillageAve.\nLeifton,PR11793-4573",blue-collar,married,secondary,no,352,yes,no,cellular,11,may,79,3,-1,0,unknown,no
37,krystina parisian,"123 Balistreri Pass Suite 462\nNorth Adityaview, FL 36717",management,married,tertiary,no,865,yes,no,cellular,3,jun,101,1,-1,0,unknown,no
59,eldon bruen,"986 3m3ry F0rds \nVirgini3ch3st3r, WV 64955-7950",blue-collar,married,primary,no,179,yes,no,unknown,5,may,55,3,-1,0,unknown,no
27,mireya stanton,"7575 sanford mills ave.\neast brenna, va 38404",blue-collar,single,secondary,no,5,yes,no,unknown,19,may,205,3,-1,0,unknown,no
23,anika ruecker,"365ParkerMotorway\nPortDudley,AE06907",student,married,tertiary,yes,-230,yes,no,cellular,18,may,259,2,-1,0,unknown,no
51,alessia altenwerth,"8790 B0nni3 Turnpik3 Apt. 649\nW3st Ivym0uth, AR 21481-9308",management,divorced,tertiary,no,0,no,no,cellular,13,aug,60,2,-1,0,unknown,no
50,candido schuster,"542 stanl3y br00k st.\ndani3labury, ct 90449-9537",blue-collar,married,primary,no,3924,yes,no,cellular,20,apr,122,2,-1,0,unknown,no
43,kamille reinger,"7989 Ottis Centers \nNorth Lura, MO 64973-7314",technician,married,secondary,no,764,yes,no,cellular,14,jul,557,5,-1,0,unknown,no
37,meagan trantow,"1830 j3d trafficway suit3 614\ntr0mpp0rt, al 39031-5691",blue-collar,divorced,primary,no,511,yes,no,telephone,11,may,42,1,-1,0,unknown,no
34,karlie langworth,"67721 Candice Parkways\nMicheleland, ID 32210-5362",management,single,tertiary,no,4348,yes,no,cellular,28,aug,373,8,-1,0,unknown,no
41,yvonne bartoletti,"0679 Jayd3n Ridg3s Av3.\nRault0wn, WI 34109-9829",management,married,tertiary,no,3016,yes,no,cellular,14,jul,80,3,-1,0,unknown,no
26,daniela kutch,"0180AdityaSpringsAve.\nMcKenzieville,CT09654-4721",student,single,secondary,no,279,no,no,cellular,7,may,239,3,-1,0,unknown,no
49,lily harris,"723BogisichOrchardSt.\nLakeIliana,CA40455",management,divorced,tertiary,no,1405,no,no,unknown,8,jun,29,1,-1,0,unknown,no
29,cortez carroll,"83973 jaskolski greens\nnew virginieside, ne 70805-5976",blue-collar,single,secondary,no,908,yes,no,unknown,20,jun,1663,1,-1,0,unknown,yes
30,kennith hodkiewicz,"990 Lessie Freeway St.\nAliland, WI 48242-8625",management,single,tertiary,no,162,yes,no,unknown,20,may,186,4,-1,0,unknown,no
38,brain nikolaus,"945AbrahamLake\nNewDerek,MO39415-3886",services,divorced,secondary,no,792,no,no,unknown,6,jun,430,1,-1,0,unknown,no
58,erwin lowe,"9501 Gene Land Suite 889\nWestburgh, WY 87635",management,married,secondary,no,111,no,no,telephone,24,mar,58,2,-1,0,unknown,no
34,willard walker,"01698 Rapha3l Lights\nN3w K3ll3yhav3n, KS 64247",student,single,unknown,no,1281,no,no,cellular,25,aug,279,1,117,1,failure,no
53,triston price,"2035RogelioShoalAve.\nAltheaport,MP44742",services,divorced,unknown,no,1012,yes,no,cellular,28,jul,332,2,-1,0,unknown,no
50,jed lang,"117 jacynth3 pass \n3ast micha3lab0r0ugh, sd 40389",management,married,tertiary,no,2881,no,no,cellular,5,aug,510,2,2,5,other,no
30,marlene carroll,"4543 gertrude tunnel ave.\nport destinmouth, md 49985",blue-collar,single,secondary,no,445,yes,no,cellular,16,apr,218,1,330,2,failure,no
40,sigrid ziemann,"55013 Zi3m3 Highway\nS0uth Barr3tt, MD 33612",management,married,secondary,no,643,yes,no,cellular,17,apr,74,2,256,1,failure,no
57,carter nikolaus,"5506 Chelsea Ridge Ave.\nNigelmouth, WI 92264",housemaid,single,secondary,no,254,no,no,cellular,8,oct,676,1,-1,0,unknown,no
40,carole reynolds,"9014H0m3nickLightsAv3.\nN0rth0l3tastad,AA12141-4529",management,married,tertiary,no,-1212,yes,no,cellular,15,may,1259,2,333,18,failure,no
41,ocie cummerata,"0038 M00R3 M0UNTAINS SUIT3 556\NP0RT ABBY, M0 88099-1653",technician,married,secondary,no,2125,yes,yes,cellular,21,nov,285,3,116,4,failure,no
53,vanessa becker,"070 Runte Vista St.\nMargotton, ND 48588",technician,divorced,unknown,no,629,yes,no,cellular,8,may,298,1,-1,0,unknown,no
48,brady schuppe,"6640 gilb3rt0 sh0r3 \nmarkusbury, fl 88601-6985",blue-collar,married,secondary,no,-202,yes,yes,cellular,30,jul,225,4,-1,0,unknown,no
32,doris willms,"5325 Dereck Station Apt. 592\nWest Baron, KY 89641-9177",technician,single,secondary,no,271,yes,no,cellular,13,may,80,2,268,2,other,no
34,andrew kautzer,"35748 D'Am0r3 Burgs\nN0rth Aldat0n, MH 67459",management,married,tertiary,no,703,yes,no,cellular,14,apr,342,1,-1,0,unknown,yes
46,michelle price,"1219GerholdSpursApt.680\nSouthFavian,PR25618-5529",blue-collar,married,secondary,no,-216,yes,no,cellular,28,jul,404,3,-1,0,unknown,no
45,oswaldo volkman,"756 jolie knoll \nnorth jessie, gu 90190",services,divorced,secondary,no,88,no,yes,cellular,7,jul,332,1,-1,0,unknown,no
51,reuben rolfson,"5651 L0TTI3 STRAV3NU3 AV3.\NB3RNI3RSHIR3, PA 55715",admin.,single,tertiary,no,16,yes,no,cellular,30,jan,158,1,-1,0,unknown,no
31,angie nienow,"7989 Carlo Common Ave.\nSouth Lethaborough, VA 46401-8227",management,married,secondary,no,466,yes,no,cellular,14,may,164,1,-1,0,unknown,no
47,wilmer lubowitz,"2091 Lowell Road Ave.\nWest Oral, DC 18135-7823",technician,married,secondary,no,-75,yes,no,cellular,4,feb,57,1,247,1,other,no
